Year,State_Name,County_Name,State_ID,County_ID,Per_Capita_Exp_ESRD,Avg_Risk_Score_ESRD,Person_Years_ESRD,Per_Capita_Exp_DIS,Avg_Risk_Score_DIS,Person_Years_DIS,Per_Capita_Exp_AGDU,Avg_Risk_Score_AGDU,Person_Years_AGDU,Per_Capita_Exp_AGND,Avg_Risk_Score_AGND,Person_Years_AGND
2020,Indiana,Knox,15,410,76548.26,1.04161,34.83,12709.17,1.12381,685,20154.76,1.06709,507.67,9811.73,0.98434,3743.75
2020,Indiana,Kosciusko,15,420,75260.13,1.04936,39.5,11647.78,1.07484,707.33,17682.62,0.9728,354.5,8300.96,0.90708,4765.25
2020,Indiana,Lagrange,15,430,50876.26,0.97835,12.08,8975.66,0.92993,249.58,15466.96,0.90319,171.75,7883.05,0.93562,1894.67
2020,Indiana,Lake,15,440,85797.17,1.02557,696.83,11599.38,1.06754,6329.33,20764.9,1.10062,3443.25,10967.87,1.07307,34647.83
2020,Indiana,"La Porte",15,450,80537.84,1.02107,127.17,11292.44,1.07191,1636,19228.62,1.0839,838.17,9878.83,1.03437,9977.25
2020,Indiana,Lawrence,15,460,66406.01,1.04613,54.75,9839.53,1.05713,671.17,16919.07,1.03647,468.67,8440.72,1.01845,4144.67
2020,Indiana,Madison,15,470,80855.6,1.05845,123.83,11753.39,1.15408,1986,21784.58,1.15526,967.42,9669.93,1.10228,8710.17
2020,Indiana,Marion,15,480,84657.96,1.02743,1014.5,10764.75,1.07483,10506.25,18324.44,1.06634,6062.17,9020.07,1.03593,40041.25
2020,Indiana,Marshall,15,490,82412.12,0.953,35.08,10884.36,0.9697,431.08,14790.61,0.94441,283.83,9143.01,0.93009,3104.75
2020,Indiana,Martin,15,500,*,*,*,9341.9,0.94694,162.5,11402.78,0.91385,127.92,7053.56,0.90708,1206.25
2020,Indiana,Miami,15,510,85288.17,1.08111,23.58,11894.04,1.13925,513.58,20314.5,1.07261,317.5,9114.86,1.06287,2786.67
2020,Indiana,Monroe,15,520,66459.64,0.94632,74.92,9333.46,1.01921,1208.25,17620.31,1.07151,806.33,7980.51,0.94543,8511.92
2020,Indiana,Montgomery,15,530,95606.43,1.11683,25.75,9486.2,1.04967,491,24433.07,1.07048,276.33,9808.82,1.01473,3025.33
2020,Indiana,Morgan,15,540,89832.29,1.04314,45.83,9975.82,1.00781,753.42,23222.92,1.14442,452.42,8494.41,0.98843,5368.33
2020,Indiana,Newton,15,550,69052.23,0.86404,8.08,11612.72,1.07139,206.25,20100.9,1.07652,98.83,10834.83,0.99041,1284.33
2020,Indiana,Noble,15,560,77941.68,0.97114,25.58,9584.96,0.9597,480.5,20669.9,1.02394,271.67,8280.64,0.92602,2297.67
2020,Indiana,Ohio,15,570,*,*,*,6964.96,0.91877,104.17,21211.44,0.96341,55.33,9161.18,0.98296,494.58
2020,Indiana,Orange,15,580,82246.86,1.05187,42.08,10673.27,0.89524,372.58,17837.45,0.9919,310.08,8714.29,0.9087,1709.42
2020,Indiana,Owen,15,590,74320.83,1.06858,23.33,9376.7,0.9769,317.67,17693.23,0.98467,216.42,8110.71,0.94237,1668.25
2020,Indiana,Parke,15,600,102944.03,1.06948,15.17,11432.33,0.93621,229.67,15206.26,0.93287,123,8604.58,0.99105,1529.42
2020,Indiana,Perry,15,610,68186.61,0.92024,16.75,9368.04,0.9869,290.92,24519.77,1.01633,226.08,9471.05,0.92746,1962.17
2020,Indiana,Pike,15,620,72214.86,0.94121,10.33,9199.1,0.97795,196.25,17475.57,0.99062,153.25,8533.77,0.93788,1390.83
2020,Indiana,Porter,15,630,92883.26,1.05658,120.08,10603.49,1.01212,2076.67,22494.61,1.11532,902.33,9599.89,1.00226,14596.58
2020,Indiana,Posey,15,640,111784.37,0.89891,17.83,8193.98,1.0114,234.83,20679.94,1.00838,145.92,8979.74,0.943,2635.5
2020,Indiana,Pulaski,15,650,*,*,*,7910.06,0.8843,234.08,18214.15,0.98477,147,8338.64,0.93392,1358.25
2020,Indiana,Putnam,15,660,126185.26,1.06251,27.58,10679.23,0.96419,490,24358.8,1.19432,291.92,9168.18,1.02132,2799.92
2020,Indiana,Randolph,15,670,79235.61,1.16253,36.25,9526.3,1.01898,424.67,21609.5,1.08873,295.33,9862.97,1.04153,2653.25
2020,Indiana,Ripley,15,680,86059.44,0.91812,23.33,9582.84,1.08218,386.42,21121.45,1.15653,247,8844.68,0.94401,2527.17
2020,Indiana,Rush,15,690,65703.98,1.05848,10.58,10894.36,0.94711,265.08,15056.91,0.9719,204.5,9745.42,0.9704,1562
2020,Indiana,"St. Joseph",15,700,76744.89,1.01192,268,10164.25,1.03828,2626,17983.94,0.99588,1624,8588.62,0.94369,17136.33
2020,Indiana,Scott,15,710,85228.34,1.12565,33.75,9824.24,1.03995,532,19475.56,1.04451,326.58,9587.53,1.03012,1860.17
2020,Indiana,Shelby,15,720,89753.77,1.00215,36.5,11209.49,1.13531,608.08,23436.81,1.15281,358.75,9897.45,1.05093,3432.83
2020,Indiana,Spencer,15,730,88293.11,1.07646,21.17,9401.81,0.97792,229.58,14577.6,0.9403,223.92,9132.89,0.96767,2129.58
2020,Indiana,Starke,15,740,78792.85,1.01832,23.33,9959.29,0.89752,547.83,19944.7,0.98232,254.58,8980.82,1.00062,2131.08
2020,Indiana,Steuben,15,750,72656,1.03185,16.25,9919.86,0.97401,361.33,13238.21,0.94897,156.25,8553.99,0.92017,2505.42
2020,Indiana,Sullivan,15,760,93970.32,1.14874,13.17,10498.71,1.1628,351.08,21861.58,1.11872,196.33,10565.46,1.11854,1777.92
2020,Indiana,Switzerland,15,770,71710.89,0.92257,9.58,8210.87,1.0007,179.25,17167.34,0.94668,116.08,8282.17,0.98651,657.5
2020,Indiana,Tippecanoe,15,780,96823.72,1.03057,88.92,11040.05,1.04957,1465.33,20875.41,1.14097,952.33,8785.39,0.98126,10804.58
2020,Indiana,Tipton,15,790,*,*,*,10339.69,0.93143,166.75,26604.32,1.0449,98.25,10808.3,1.05143,1470.17
2020,Indiana,Union,15,800,*,*,*,9485.16,0.91413,117.33,22267.94,1.11336,83.83,10271.53,1.0424,664.08
2020,Indiana,Vanderburgh,15,810,78153.44,1.05448,154.58,11469.39,1.09171,2386.75,21710.03,1.12603,1431.67,9030.43,0.94775,14508.58
2020,Indiana,Vermillion,15,820,86103.25,1.06286,20,11195.7,1.11818,309.17,19070.82,0.99614,224.17,9842.33,1.02481,1722.92
2020,Indiana,Vigo,15,830,83907.18,1.04649,120.75,12308.93,1.13159,1873,19131.11,1.0435,1415.67,9664.4,1.07979,8601.17
2020,Indiana,Wabash,15,840,115118.8,1.09438,21,10243.18,0.99129,464.75,15908.17,1.05122,286.33,8609.8,0.94017,2734.58
2020,Indiana,Warren,15,850,*,*,*,9577.74,0.99527,109.5,20532.96,0.96085,59.25,9412.06,0.99035,960.08
2020,Indiana,Warrick,15,860,84123.56,1.08718,36.58,12213.1,1.07925,606.17,27231.15,1.12267,420.92,9577.4,0.94515,5781.58
2020,Indiana,Washington,15,870,67022.91,1.09608,21.67,12145.28,1.06704,462.42,21420.81,1.10003,244.58,9211.84,1.05541,1886.5
2020,Indiana,Wayne,15,880,92142.62,1.0886,118.5,11488.13,1.11551,1768.17,21369.54,1.11263,1228.5,10361.5,1.05994,6647.67
2020,Indiana,Wells,15,890,67289.84,0.97745,19.75,12334.59,0.95502,278.58,15991.54,0.93847,130.33,9093.37,0.96573,1963.17
2020,Indiana,White,15,900,74136.26,0.9648,24,10649.89,0.99251,283.83,17750.33,0.94935,179.83,8964.33,0.97095,2693.5
2020,Indiana,Whitley,15,910,53004.64,0.91967,19.33,11982.82,0.95291,268.33,16743.58,0.92226,130.25,8545.5,0.89046,1827.5
2020,Iowa,Adair,16,0,*,*,*,17868.23,1.09997,108.58,13876.67,0.90259,72.92,10660.29,0.92031,1023.33
2020,Iowa,Adams,16,10,.,.,.,10525.48,1.02336,106.58,19112.69,1.08764,56.92,12014.93,0.97283,629.75
2020,Iowa,Allamakee,16,20,95295.5,0.89686,13.58,11415.18,0.87317,121.83,11655.64,0.87631,115.83,8998.3,0.90836,1510.67
2020,Iowa,Appanoose,16,30,84504.25,1.05085,13.25,11337.92,1.01981,231.58,17953.22,1.02142,160.08,9179.89,0.9648,1521.08
2020,Iowa,Audubon,16,40,*,*,*,13595.41,0.95998,105.75,17056.63,0.92503,63.67,9834.44,0.91589,1054.92
2020,Iowa,Benton,16,50,77583.41,1.12767,19,8599.5,1.01524,253.58,12068.62,0.96366,119.67,8228.43,0.94762,2690.58
2020,Iowa,"Black Hawk",16,60,72641.75,1.01944,81.33,9062.16,0.94629,1556.92,14864.06,1.02953,582.92,8393.12,0.9739,9228.42
2020,Iowa,Boone,16,70,83408.2,1.02903,12.58,9561.43,0.99317,293.33,11688.26,0.89517,171.83,8390.05,0.96447,3124.67
2020,Iowa,Bremer,16,80,72273.77,0.92952,12.17,10807.15,0.976,157.83,15067.31,1.11894,69.42,8547.67,0.94035,2786.75
2020,Iowa,Buchanan,16,90,*,*,*,11063.11,0.93446,181.5,10188.02,0.88252,88.75,8794.19,0.93774,1906.67
2020,Iowa,"Buena Vista",16,100,72412.65,1.00743,13.75,11487.77,0.9637,194.83,11397.29,0.7929,199.83,9037.85,0.88323,2174.17
2020,Iowa,Butler,16,110,80801.87,0.9899,15.42,9058.06,1.09892,148.42,15812.55,1.08723,90.25,9624.31,0.95313,2030
2020,Iowa,Calhoun,16,120,72104.29,1.13492,9.25,10737.92,0.94818,191.42,21294.15,0.89981,108.42,9317.6,0.87855,1618.17
2020,Iowa,Carroll,16,130,79979.41,1.07791,20.75,11351.84,1.01405,303,14891.81,1.02009,106.92,8589.38,1.00341,2830
2020,Iowa,Cass,16,140,*,*,*,10289.25,1.02486,306,22976.98,0.9985,146.08,9933.85,0.90547,2094.92
2020,Iowa,Cedar,16,150,*,*,*,10629.48,0.90461,137.42,15041.31,1.0172,89.75,8050.56,0.94128,2094
2020,Iowa,"Cerro Gordo",16,160,70067.49,1.04254,40.33,10246.5,0.93749,858.75,13989.08,1.05599,489.42,8628.7,0.99207,6427.58
2020,Iowa,Cherokee,16,170,48004.56,0.89031,9.08,10928.96,1.0994,153.67,22161.17,0.98617,99.67,9211.17,0.92464,1843.33
2020,Iowa,Chickasaw,16,180,53243.55,0.94034,10.92,12424.8,0.87877,137.58,20996.56,0.98398,84.83,10508.05,0.90895,1501.42
2020,Iowa,Clarke,16,190,*,*,*,16928.91,1.06172,138.92,24613.98,0.97136,98.58,10422.34,0.92773,1145.5
2020,Iowa,Clay,16,200,93773.26,0.96098,14.33,9264.13,0.98519,264.75,14592.96,1.01395,188.92,8435.75,0.94607,2561.25
2020,Iowa,Clayton,16,210,84941.01,0.90386,10.58,11489.46,1.00979,226.83,15035.77,0.86104,130.25,9787.89,0.92714,1985.5
2020,Iowa,Clinton,16,220,88399.18,1.0644,39.25,11524.38,1.01754,596.08,18207.45,1.14912,301.33,9190.14,1.00236,4972.42
2020,Iowa,Crawford,16,230,81988.36,1.13084,11.17,13207.34,0.8973,221.92,16463.03,0.83971,119.42,10329.27,0.88406,1769.17
2020,Iowa,Dallas,16,240,69449.31,1.05958,32.42,11657.33,1.0321,438.08,15356.81,0.95101,247.67,7739.43,0.92331,6495.58
2020,Iowa,Davis,16,250,73795.75,1.14158,10.75,11061.14,0.93966,87.17,18861.28,0.94586,71.17,10173.12,0.91905,915.67
2020,Iowa,Decatur,16,260,*,*,*,11858.61,1.03315,143.92,17089.7,0.90083,99.08,10152.41,0.90911,882.25
2020,Iowa,Delaware,16,270,91049.22,0.96604,10.17,9672.1,0.79681,160.25,17061.59,0.90999,75.75,8252.43,0.90409,1977.83
2020,Iowa,"Des Moines",16,280,74947.54,0.98164,33.08,10016.65,1.00303,593.92,15462.23,0.99194,248.33,9120.39,0.9928,5131
2020,Iowa,Dickinson,16,290,91732.51,1.04292,10.42,10983.63,1.05321,211.58,16632.77,0.98792,133.83,8105.01,0.92759,3346.33
2020,Iowa,Dubuque,16,300,83326.53,1.06211,49.75,9746.15,0.97821,1358.08,12127.52,0.97844,703.08,6884.04,0.89381,4528.83
2020,Iowa,Emmet,16,310,*,*,*,8831.34,0.9414,144.25,25683.05,1.03298,92.75,10570.58,0.95219,1436.42
2020,Iowa,Fayette,16,320,79840.27,1.05253,14.58,10718.77,1.01284,262.5,19374.11,1.0461,150.17,10534.21,0.9493,2497.75
2020,Iowa,Floyd,16,330,68812.29,0.82453,13,8243.89,0.89766,282.42,16471.85,1.06704,136.58,9426.18,0.90086,2250.83
2020,Iowa,Franklin,16,340,73862.06,1.02068,9.25,11291.19,1.08042,154.08,20256.05,1.1172,95.42,11331.42,0.99254,1460.58
2020,Iowa,Fremont,16,350,*,*,*,10856.32,0.91375,117.25,28918.12,0.9449,89.58,10434.3,0.90857,996.67
2020,Iowa,Greene,16,360,*,*,*,10512.9,1.00215,111.42,18744.11,1.02971,64.67,10249.63,1.01704,1212.42
2020,Iowa,Grundy,16,370,*,*,*,9015.7,1.06665,89.92,17892.97,0.97998,65.25,9508.21,0.95689,1615.42
2020,Iowa,Guthrie,16,380,*,*,*,10973.84,0.97645,122.5,18858.48,0.87246,94.67,10121.05,0.87496,1545.75
2020,Iowa,Hamilton,16,390,100800.34,1.06708,9.25,8836.64,1.02246,177.42,23129.67,1.17569,90.92,10426.13,1.03594,1906.58
2020,Iowa,Hancock,16,400,*,*,*,14357.48,1.14301,124.58,20684.67,1.01338,92.25,11481.08,1.00897,1441.5
2020,Iowa,Hardin,16,410,62016.51,0.95546,11.92,11127.53,1.05209,170.67,21464,1.11406,135,9805.99,0.97812,2265.42
2020,Iowa,Harrison,16,420,*,*,*,11496.34,1.09314,245.83,21346.81,1.03361,132.83,8753.98,0.98983,1821.25
2020,Iowa,Henry,16,430,79524.55,0.99103,21.25,12459.34,1.0053,262.67,15235.73,0.93337,179.17,8576.62,0.91756,2444.25
2020,Iowa,Howard,16,440,93848.87,1.09543,12.17,11500.36,0.8968,127.92,22958.55,0.86767,75.75,11472,0.89944,1437.08
2020,Iowa,Humboldt,16,450,*,*,*,11531.36,0.95572,143.17,20559.69,0.9466,71.33,10317.96,0.93891,1468.67
2020,Iowa,Ida,16,460,*,*,*,15488.35,1.19966,65.5,21092.7,0.92392,57.67,10450.67,0.91445,1003.67
2020,Iowa,Iowa,16,470,*,*,*,14157.86,0.97575,140.83,19596.55,1.06487,82.25,9282.03,0.9473,1797.17
2020,Iowa,Jackson,16,480,101489.99,0.97503,12.92,7125.37,0.85466,369.75,11592.03,1.01805,126.58,9301.34,0.97533,1837.92
2020,Iowa,Jasper,16,490,80153.08,0.9624,17.75,8567.21,0.91238,423.83,20362.53,1.03078,161.42,8563.48,0.93256,3968.67
2020,Iowa,Jefferson,16,500,90787.11,1.11174,11.83,8193.37,0.89983,213.5,13951.78,0.80401,194.75,7760.78,0.80173,2173.83
2020,Iowa,Johnson,16,510,79676.82,1.06313,63,9765.44,0.95715,1201.42,13893.08,0.89801,487.67,7693.69,0.89627,9664.83
2020,Iowa,Jones,16,520,69595.72,0.9259,10.75,9833.57,1.02313,217.33,16875.84,1.16325,108.5,8123.73,1.00347,2358.33
2020,Iowa,Keokuk,16,530,*,*,*,12694.1,1.01777,111.92,17426.89,0.89247,80.08,8959.72,0.92958,1210.42
2020,Iowa,Kossuth,16,540,71372.84,0.9938,16.25,10574.35,0.93569,244.75,17560.76,0.93409,132.83,9557.45,0.88167,2743.92
2020,Iowa,Lee,16,550,71118.54,0.98696,46.92,9507.22,1.05275,700.92,14517.75,1.01393,375.58,7946.39,0.93814,4627.92
2020,Iowa,Linn,16,560,66691.99,0.99663,135.75,9908.29,1.04859,2099.92,13631.88,1.082,855.33,8190.73,1.01999,17144.17
2020,Iowa,Louisa,16,570,82489.46,1.02482,12.75,8848.25,0.98048,129.58,18722.77,1.04546,76.17,8757.83,0.95684,1106
2020,Iowa,Lucas,16,580,*,*,*,9402.5,0.79489,98.67,16762.98,0.93219,80.33,9286.44,0.92476,1050.75
2020,Iowa,Lyon,16,590,*,*,*,14200.29,1.14812,82.83,19719.9,1.03851,68.33,9537.07,0.92105,1315.42
2020,Iowa,Madison,16,600,43275.62,0.83615,8.92,7306.91,0.94803,120.08,18058.93,0.95176,74.83,9704.27,0.90955,1620.58
2020,Iowa,Mahaska,16,610,56699.94,0.83693,16.67,11274.84,0.93684,239.17,13421.4,0.9422,148.83,9535.57,0.90792,2133.33
2020,Iowa,Marion,16,620,62036.35,0.91733,9.25,10227.18,0.89517,346.17,20387.38,1.05147,195.17,9070.17,0.94186,3879.83
2020,Iowa,Marshall,16,630,82785.1,1.02176,28.67,8128.95,0.93315,410.42,14335.6,1.04273,240.67,8567.27,1.06128,3589.17
2020,Iowa,Mills,16,640,*,*,*,9929.1,1.05894,266,19100.32,1.03839,94.92,8789.45,0.9391,1644
2020,Iowa,Mitchell,16,650,*,*,*,12737.77,0.9407,120.92,17843.72,0.8327,85.42,9234.57,0.89535,1737.92
2020,Iowa,Monona,16,660,65173.84,0.98479,10.25,9813.28,0.83515,138.58,20131.12,0.95453,101,8237.09,0.84683,1272.25
2020,Iowa,Monroe,16,670,*,*,*,10613.98,0.89064,98.08,21421.39,0.91729,75.08,10266.67,0.94747,857.75
2020,Iowa,Montgomery,16,680,*,*,*,13384.33,0.94274,217.33,23268.98,1.01619,131.75,11653.69,1.00057,1383.75
2020,Iowa,Muscatine,16,690,79688.36,0.94488,27,11241.65,1.13033,418.75,21396.15,1.15107,261.33,8229.14,0.98449,3782
2020,Iowa,"O'Brien",16,700,81902.32,1.16272,14,12031.02,0.96077,255.33,15146.39,1.0435,133.25,8774.15,0.93303,2124.92
2020,Iowa,Osceola,16,710,*,*,*,10073.52,0.95902,74.67,15650.72,0.9927,56.67,9547.12,0.94775,919.75
2020,Iowa,Page,16,720,80821.71,1.0839,18.5,11847.66,0.91703,320.75,21545.41,1.02048,228.42,11621.41,0.97442,2213.42
2020,Iowa,"Palo Alto",16,730,*,*,*,10684.88,0.9281,165.83,14184.36,0.93002,123.42,10561.12,0.94013,1394.67
2020,Iowa,Plymouth,16,740,77803.02,0.90312,17,11584.43,1.09282,223.83,18642.28,0.98518,127.33,9488.09,0.98538,3020.92
2020,Iowa,Pocahontas,16,750,*,*,*,12648.46,1.0228,115.25,18429.61,1.06291,91.67,10013.16,0.949,1152
2020,Iowa,Polk,16,760,70182.45,1.01178,212.33,9418.73,0.99086,3548.83,14184.74,0.94493,1714.5,8003.83,0.95254,32224.08
2020,Iowa,Pottawattamie,16,770,82697.65,1.06364,64.83,9709.86,1.03313,1205.08,15469.38,1.09105,443.5,9572.17,1.03026,7830.92
2020,Iowa,Poweshiek,16,780,59650.62,0.88631,10.67,8114.67,1.06714,156.5,10110.11,0.91182,105.33,8043.49,0.9007,1992
2020,Iowa,Ringgold,16,790,*,*,*,11994.63,1.09553,84.42,16394.13,0.9549,99.58,10988.43,0.91386,830.83
2020,Iowa,Sac,16,800,*,*,*,11626.19,0.95803,154.25,20807.42,0.96634,88.08,9930.21,0.84549,1778.92
2020,Iowa,Scott,16,810,80907.33,1.00526,123.25,9928.92,1.0593,1507.08,16091.73,1.00687,679.42,8602.53,0.9589,14206.75
2020,Iowa,Shelby,16,820,72246.89,0.95127,10,11170.03,0.96354,228,23648.17,0.97898,88.5,9655.49,0.9235,1921.17
2020,Iowa,Sioux,16,830,90767.09,0.99199,14.67,11826.82,0.85002,275.75,15632.56,0.97587,162.42,9969.01,0.89523,3954.42
2020,Iowa,Story,16,840,68870.41,1.18373,21.92,7412.01,0.96706,599.25,14331.44,0.95605,251.67,7701.89,1.00209,7917.58
2020,Iowa,Tama,16,850,76731.22,0.93976,15.67,12513.13,1.03726,160.67,12885.7,0.9981,86.42,9098.67,0.95603,1804.5
2020,Iowa,Taylor,16,860,*,*,*,12075.72,1.1123,123.83,24351.43,0.99164,82.17,11956.97,0.98595,1078.67
2020,Iowa,Union,16,870,71304.91,1.08007,9.92,9969.96,1.04213,232,18528.88,1.11701,120.67,11568.39,0.99335,1534.08
2020,Iowa,"Van Buren",16,880,*,*,*,10060.89,0.87706,114.08,16131.15,0.80044,56.58,10547.47,0.89632,967.5
2020,Iowa,Wapello,16,890,79087.85,1.04709,23.83,9589.9,0.97328,516.83,16517.32,1.00581,314.25,9539.78,1.03983,3027.58
2020,Iowa,Warren,16,900,93218.05,1.13338,16.83,9227.31,1.0565,355,20683.54,1.15988,156.58,8058.62,0.96719,4555.5
2020,Iowa,Washington,16,910,77201.42,0.99098,25,11097.4,1.00659,213.17,19743.88,0.97766,155.58,8808.78,0.92403,2675
2020,Iowa,Wayne,16,920,*,*,*,8231.14,0.93038,78.75,11726.4,1.00771,57.08,8903.75,0.91029,832.58
2020,Iowa,Webster,16,930,63992.88,1.01437,24.58,9639.57,1.00601,532.25,14309.94,1.01165,282.75,8844.68,0.99989,4299.83
2020,Iowa,Winnebago,16,940,*,*,*,10062.1,0.83544,120.33,20839.95,1.21179,62.08,9528.49,0.95348,1401.67
2020,Iowa,Winneshiek,16,950,67159.61,0.97395,12.08,8373,0.81992,194,10025.92,0.77521,121.17,8896.86,0.83426,2526.08
2020,Iowa,Woodbury,16,960,77742.71,1.0116,76,10806.19,1.04957,1269.92,15184.12,0.97476,660.42,8781.34,0.97621,7633.75
2020,Iowa,Worth,16,970,*,*,*,12835.3,0.91078,86.83,9611.25,0.78031,61,9285.74,0.9807,906.75
2020,Iowa,Wright,16,980,79017.88,1.04404,8.08,12693.66,1.17386,197.42,16913.81,1.09946,126.08,10251.72,1.00965,2036.42
2020,Kansas,Allen,17,0,67517.12,0.84059,15.17,10111.31,0.94505,283.17,18613.98,0.97769,147.75,9999.38,0.95725,1590
2020,Kansas,Anderson,17,10,116450.88,1.14435,10.67,10939.7,0.89739,137.33,20718.4,0.87169,79.83,12195.27,0.93383,1078.25
2020,Kansas,Atchison,17,20,73945.38,1.07401,13.5,11060.59,0.99657,267.5,18357.54,0.81097,163.92,9749.86,0.9571,1673
2020,Kansas,Barber,17,30,*,*,*,9823.95,0.90919,103.83,34475.88,0.84258,54.25,12359.28,0.91845,781.5
2020,Kansas,Barton,17,40,74519.55,0.93254,17.08,12180.73,0.87798,599.67,21536.72,0.94841,274.58,10720.13,0.93493,3737.17
2020,Kansas,Bourbon,17,50,70927.62,0.92189,13.58,9536.9,1.00066,233.58,15531.01,1.10739,116.33,8507.73,1.00204,1659.17
2020,Kansas,Brown,17,60,85161.61,1.01256,11.08,11162.84,0.85911,225.33,18142.96,0.92452,135.67,10219.18,0.97443,1351.42
2020,Kansas,Butler,17,70,83672.45,0.97219,49.67,10454.62,0.95567,669,20360.44,1.10168,264,8518.2,0.95393,6153.83
2020,Kansas,Chase,17,80,.,.,.,7466.32,1.1227,33.25,21507.77,0.84309,26.75,8672.32,0.89856,377.67
2020,Kansas,Chautauqua,17,90,*,*,*,6101.24,0.80856,104.17,20420.88,0.98993,52.83,10981.71,0.90663,533.75
2020,Kansas,Cherokee,17,100,74303.5,1.00446,19.75,9722.11,0.98813,442.25,20449.48,1.06542,171.67,8967.37,1.06681,2098.33
2020,Kansas,Cheyenne,17,110,*,*,*,19457.99,0.75439,36.75,27156.97,0.66741,35.5,12661.99,0.87881,475.75
2020,Kansas,Clark,17,120,*,*,*,19125.58,0.76718,29.83,22304.27,0.91668,19.67,14104.95,0.90699,306.33
2020,Kansas,Clay,17,130,*,*,*,15254.08,0.91273,113.25,23092.53,1.06707,99.92,8538.57,0.86959,1380.92
2020,Kansas,Cloud,17,140,*,*,*,9624.18,0.78671,208.08,18485.61,0.99451,127.42,10064.76,0.91704,1377.67
2020,Kansas,Coffey,17,150,75367.67,1.0865,10.17,14372.14,0.92799,178.08,21525.4,0.86472,69.5,9114.32,0.92233,1298.42
2020,Kansas,Comanche,17,160,.,.,.,11706.04,0.84748,27,14257.71,1.00435,34.58,11462.17,0.85163,263.33
2020,Kansas,Cowley,17,170,68773.87,0.93885,42.33,7577.21,0.89172,558.83,16242.85,0.98931,297.42,8872.63,1.00288,4178.08
2020,Kansas,Crawford,17,180,65189.28,0.95188,29.83,9508.5,1.00257,683.25,20422.18,1.00926,288,8593.48,1.00873,3909.75
2020,Kansas,Decatur,17,190,*,*,*,10472.96,0.76357,65.42,17140.86,0.92854,44.5,13565.2,0.9206,497.92
2020,Kansas,Dickinson,17,200,67206.55,0.95819,18.75,9884.34,0.87333,363.92,16878.34,0.96037,182.83,9484.08,0.93,2722
2020,Kansas,Doniphan,17,210,*,*,*,9495.05,0.97338,143.83,26414.63,1.12599,65.75,10706.1,0.97248,999.67
2020,Kansas,Douglas,17,220,73218.29,0.91814,55.33,11134.92,0.93905,985.83,18656.84,0.94307,312.92,8033.57,0.87916,9342.75
2020,Kansas,Edwards,17,230,*,*,*,9958.24,1.06012,53.58,13372.81,0.86658,33.83,12209.6,0.98506,455.67
2020,Kansas,Elk,17,240,*,*,*,10046.96,0.83013,57.33,21551.98,1.00222,47.08,10747.43,0.93455,483.25
2020,Kansas,Ellis,17,250,65616.36,0.88332,15.08,14142.67,0.96194,463.5,20761.44,1.01932,215.58,10523.76,0.95972,3256
2020,Kansas,Ellsworth,17,260,*,*,*,15986.96,1.00075,98.5,28413.49,0.95919,53,12356.66,0.90619,944.42
2020,Kansas,Finney,17,270,82090.11,0.9884,30.42,9109.68,0.94892,396.33,14864.64,0.95287,222.92,9748.14,0.97709,2298.5
2020,Kansas,Ford,17,280,73047.89,0.99684,26.42,10568.27,0.99629,359.33,14582.12,0.95186,229.33,8320.49,0.96221,2166.67
2020,Kansas,Franklin,17,290,92924.32,1.01787,19.33,12457.86,1.04954,418.67,22701.89,1.08814,184.25,10088.23,1.00295,3026.92
2020,Kansas,Geary,17,300,67046.38,0.9563,24.08,9504.36,0.95317,407.17,16405.53,0.98224,144.75,8511.44,0.99689,2015
2020,Kansas,Gove,17,310,*,*,*,17453.34,0.92301,29.08,26459.59,1.27557,23.92,11678.43,1.18971,453.83
2020,Kansas,Graham,17,320,*,*,*,12121.02,1.09173,63,20077.44,1.09867,45.67,11672.15,1.03106,456.25
2020,Kansas,Grant,17,330,*,*,*,6714.8,0.80391,83.42,17243.07,1.02132,58.42,9666.32,0.87807,662.58
2020,Kansas,Gray,17,340,*,*,*,6726.01,1.08216,43.5,9939.13,1.01705,41.25,8679.75,0.93293,609.08
2020,Kansas,Greeley,17,350,.,.,.,3741.91,0.78886,14.67,10505.37,0.88421,13.67,13172.89,0.98096,202.58
2020,Kansas,Greenwood,17,360,*,*,*,8327.51,0.76887,174.42,25276.69,0.96887,78.75,10864.6,0.94971,1008.08
2020,Kansas,Hamilton,17,370,*,*,*,10929.38,0.778,36.58,51291.42,0.9752,10.83,13138.43,0.95101,243.92
2020,Kansas,Harper,17,380,*,*,*,12539.4,0.9959,109.75,25360.38,0.96484,66.42,11365.87,0.91056,901.33
2020,Kansas,Harvey,17,390,62214.1,0.95296,29.25,12422.69,1.07305,419.17,19521.59,1.12029,247.17,9500.16,1.0133,3991.5
2020,Kansas,Haskell,17,391,*,*,*,8843.48,1.12531,26.5,14829.96,0.9109,40.83,13552.44,0.91444,374.08
2020,Kansas,Hodgeman,17,410,*,*,*,12186.86,1.19387,28.33,11870.25,0.87865,13.33,16480.61,1.0294,301.67
2020,Kansas,Jackson,17,420,*,*,*,11922.04,0.95412,200.08,19297.7,1.00441,73.83,9264.17,0.94485,1513.42
2020,Kansas,Jefferson,17,430,92551.44,1.10863,9.75,12624.1,1.10235,249.75,26438.78,1.16019,97.25,9490.71,0.98439,1952.42
2020,Kansas,Jewell,17,440,*,*,*,9795.89,0.79229,67.17,11126.3,0.87881,43.75,10397.92,0.875,573.67
